Tag,Player,Elo,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,LeadPokemon,TurnCount,Result,Avg_HP,LeadAvg_HP,Avg_Attack,LeadAvg_Attack,Avg_Special Attack,LeadAvg_Special Attack,Avg_Defense,LeadAvg_Defense,Avg_Special Defense,LeadAvg_Special Defense,Avg_Speed,LeadAvg_Speed,Lead_HP,Lead_Attack,Lead_Special Attack,Lead_Defense,Lead_Special Defense,Lead_Speed
2007090119,WeR#4Hay!,1546,Tyranitar,Mienshao,Garchomp,Ferrothorn,Latios,Gliscor,Mienshao,25,lose,83.66666666666667,0,111.33333333333333,0,100.16666666666666,0,83.16666666666667,0,91.0,0,82.16666666666666,0,65.0,125.0,60.0,95.0,60.0,105.0
2007144321,sixsevn,1361,Azelf,Celebi,Heatran,Excadrill,Zapdos,Breloom,Breloom,15,win,87.66666666666667,0,111.66666666666667,0,83.5,0,98.33333333333333,0,81.83333333333334,0,91.66666666666667,0,60.0,130.0,80.0,60.0,60.0,70.0
2007258682,lightinui,1418,Skarmory,Garchomp,Tyranitar,Blissey,Latios,Infernape,Skarmory,14,win,114.0,0,91.33333333333333,0,84.33333333333333,0,87.33333333333333,0,95.16666666666666,0,84.33333333333333,0,65.0,80.0,140.0,40.0,70.0,70.0
2007464656,leoperi99,1362,Excadrill,Tyranitar,Latias,Skarmory,Jellicent,Scizor,Tyranitar,22,lose,87.50000000000001,0,103.16666666666667,0,95.0,0,72.5,0,91.66666666666667,0,75.66666666666666,0,100.0,134.0,110.0,95.0,100.0,61.0
2007637738,seanb143,1468,Heatran,Jellicent,Haxorus,Forretress,Thundurus-Therian,Breloom,Jellicent,31,lose,80.16666666666667,0,103.66666666666667,0,92.66666666666667,0,90.0,0,80.16666666666667,0,74.16666666666667,0,100.0,60.0,70.0,85.0,105.0,60.0
2007745800,torinoko city,1401,Politoed,Ferrothorn,Starmie,Latios,Thundurus-Therian,Garchomp,Garchomp,12,lose,81.83333333333334,0,94.83333333333333,0,89.33333333333333,0,99.83333333333334,0,96.0,0,86.33333333333333,0,108.0,130.0,95.0,80.0,85.0,102.0
2008155688,sixsevn,1430,Azelf,Celebi,Heatran,Excadrill,Zapdos,Breloom,Azelf,28,win,87.66666666666667,0,111.66666666666667,0,83.5,0,98.33333333333333,0,81.83333333333334,0,91.66666666666667,0,75.0,125.0,70.0,125.0,70.0,115.0
2008301153,WeR#4Hay!,1536,Tyranitar,Mienshao,Garchomp,Ferrothorn,Latios,Gliscor,Gliscor,12,lose,83.66666666666667,0,111.33333333333333,0,100.16666666666666,0,83.16666666666667,0,91.0,0,82.16666666666666,0,75.0,95.0,125.0,45.0,75.0,95.0
2008620983,pex890,1376,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor,Garchomp,18,lose,79.0,0,109.83333333333334,0,86.66666666666667,0,88.33333333333334,0,85.83333333333333,0,88.66666666666667,0,108.0,130.0,95.0,80.0,85.0,102.0
2008630772,succsacturne,1579,Scizor,Dragonite,Garchomp,Keldeo,Magnezone,Latios,Keldeo,41,win,84.99999999999999,0,104.33333333333334,0,95.83333333333333,0,104.00000000000001,0,92.49999999999999,0,87.5,0,91.0,72.0,90.0,129.0,90.0,108.0
2008769411,Arsenic is Good,1378,Tyranitar,Gliscor,Heatran,Excadrill,Ferrothorn,Latios,Gliscor,37,lose,88.33333333333333,0,106.33333333333333,0,101.99999999999999,0,84.0,0,95.33333333333333,0,75.16666666666667,0,75.0,95.0,125.0,45.0,75.0,95.0
2008945365,BookofConke,1500,Kyurem-Black,Garchomp,Magnezone,Salamence,Scizor,Starmie,Scizor,29,win,88.0,0,118.33333333333333,0,95.83333333333334,0,99.16666666666667,0,85.0,0,89.5,0,70.0,130.0,100.0,55.0,80.0,65.0
2008986659,torinoko city,1398,Politoed,Ferrothorn,Starmie,Latios,Thundurus-Therian,Garchomp,Politoed,22,lose,81.83333333333334,0,94.83333333333333,0,89.33333333333333,0,99.83333333333334,0,96.0,0,86.33333333333333,0,90.0,75.0,75.0,90.0,100.0,70.0
2008990509,Ryusen696969,1389,Garchomp,Blissey,Suicune,Scizor,Zoroark,Alakazam,Garchomp,19,lose,108.00000000000001,0,83.33333333333333,0,70.83333333333334,0,92.5,0,93.33333333333333,0,88.66666666666666,0,108.0,130.0,95.0,80.0,85.0,102.0
2009100450,Yokao893,1357,Jirachi,Kyurem-Black,Latios,Magnezone,Dragonite,Garchomp,Jirachi,19,lose,95.66666666666667,0,115.66666666666667,0,97.5,0,110.00000000000001,0,95.83333333333334,0,91.16666666666666,0,100.0,100.0,100.0,100.0,100.0,100.0
2009155015,leoperi99,1464,Abomasnow,Donphan,Kyurem,Slowking,Skarmory,Latios,Donphan,23,lose,90.83333333333331,0,97.83333333333333,0,97.5,0,92.00000000000001,0,87.5,0,69.16666666666667,0,90.0,120.0,120.0,60.0,60.0,50.0
2009261735,Torkonpeter,1490,Tyranitar,Alakazam,Latios,Ferrothorn,Keldeo,Landorus-Therian,Tyranitar,4,win,81.5,0,97.5,0,91.0,0,108.0,0,96.83333333333333,0,85.00000000000001,0,100.0,134.0,110.0,95.0,100.0,61.0
2009363956,ReallyFunTeams,1616,Dragonite,Forretress,Scizor,Alakazam,Ferrothorn,Rotom-Wash,Rotom-Wash,25,win,69.16666666666666,0,93.83333333333333,0,102.99999999999999,0,84.83333333333334,0,91.33333333333333,0,68.5,0,50.0,65.0,107.0,105.0,107.0,86.0
2009678388,BookofConke,1529,Kyurem-Black,Garchomp,Magnezone,Salamence,Scizor,Starmie,Kyurem-Black,20,win,88.0,0,118.33333333333333,0,95.83333333333334,0,99.16666666666667,0,85.0,0,89.5,0,125.0,170.0,100.0,120.0,90.0,95.0
2009843667,WeR#4Hay!,1545,Tyranitar,Alakazam,Latios,Ferrothorn,Landorus-Therian,Rotom-Wash,Latios,15,lose,74.66666666666667,0,96.33333333333333,0,93.83333333333333,0,104.0,0,99.66666666666666,0,81.33333333333333,0,80.0,90.0,80.0,130.0,110.0,110.0
2009912647,porrompompom,1534,Snorlax,Ninetales,Magnezone,Gothitelle,Salamence,Donphan,Salamence,32,win,93.0,0,94.33333333333333,0,91.66666666666667,0,90.16666666666667,0,91.66666666666666,0,67.5,0,95.0,135.0,80.0,110.0,80.0,100.0
2009950874,SK8HEAD,1464,Mamoswine,Latios,Scizor,Kyurem-Black,Salamence,Magnezone,Mamoswine,15,lose,91.66666666666666,0,120.83333333333334,0,92.5,0,102.5,0,85.0,0,85.0,0,110.0,130.0,80.0,70.0,60.0,80.0
2009985530,Yokao893,1425,Starmie,Kyurem-Black,Latios,Magnezone,Scizor,Garchomp,Garchomp,16,lose,85.5,0,110.83333333333334,0,95.83333333333334,0,102.50000000000001,0,90.0,0,91.16666666666666,0,108.0,130.0,95.0,80.0,85.0,102.0
2010310702,BookofConke,1512,Kyurem-Black,Garchomp,Magnezone,Salamence,Scizor,Starmie,Kyurem-Black,18,win,88.0,0,118.33333333333333,0,95.83333333333334,0,99.16666666666667,0,85.0,0,89.5,0,125.0,170.0,100.0,120.0,90.0,95.0
2010899772,fish1107,1428,Alakazam,Landorus-Therian,Tyranitar,Starmie,Scizor,Latios,Scizor,18,lose,75.66666666666667,0,104.0,0,84.99999999999999,0,103.33333333333334,0,90.0,0,93.66666666666666,0,70.0,130.0,100.0,55.0,80.0,65.0
2010957724,SK8HEAD,1420,Tyranitar,Latios,Gliscor,Thundurus-Therian,Keldeo,Ferrothorn,Thundurus-Therian,50,lose,83.16666666666666,0,98.33333333333333,0,101.0,0,99.66666666666667,0,95.16666666666667,0,82.5,0,79.0,105.0,70.0,145.0,80.0,101.0
2011048924,AngryPidgeon,1431,Quagsire,Chansey,Sableye,Xatu,Ferrothorn,Tentacruel,Ferrothorn,5,win,102.33333333333331,0,67.33333333333333,0,71.83333333333333,0,65.66666666666667,0,90.16666666666667,0,58.33333333333334,0,74.0,94.0,131.0,54.0,116.0,20.0
2011317562,raspberryframboise,1502,Quagsire,Gothitelle,Chansey,Latios,Skarmory,Tyranitar,Tyranitar,11,lose,109.99999999999999,0,74.83333333333333,0,85.83333333333333,0,76.66666666666667,0,93.33333333333334,0,65.16666666666666,0,100.0,134.0,110.0,95.0,100.0,61.0
2011388232,ghosted by brizz,1519,Jirachi,Garchomp,Magnezone,Starmie,Latios,Dragonite,Jirachi,38,win,84.83333333333334,0,99.83333333333333,0,95.0,0,106.66666666666669,0,95.0,0,94.5,0,100.0,100.0,100.0,100.0,100.0,100.0
2011402408,ajkjqwk,1506,Jirachi,Cloyster,Volcarona,Dragonite,Skarmory,Starmie,Skarmory,18,lose,75.16666666666666,0,90.66666666666666,0,110.83333333333334,0,93.33333333333334,0,84.16666666666669,0,89.16666666666667,0,65.0,80.0,140.0,40.0,70.0,70.0
2011412504,babymariofan563,1334,Magnezone,Jirachi,Kyurem-Black,Latios,Garchomp,Dragonite,Jirachi,31,lose,95.66666666666667,0,115.66666666666667,0,97.49999999999999,0,110.0,0,95.83333333333334,0,91.16666666666666,0,100.0,100.0,100.0,100.0,100.0,100.0
2011414756,leoperi99,1391,Politoed,Tentacruel,Ferrothorn,Latios,Gyarados,Kyurem-Black,Kyurem-Black,11,win,90.66666666666667,0,103.99999999999999,0,88.33333333333334,0,89.0,0,106.0,0,79.33333333333333,0,125.0,170.0,100.0,120.0,90.0,95.0
2011422136,leoperi99,1416,Politoed,Tentacruel,Ferrothorn,Latios,Gyarados,Kyurem-Black,Kyurem-Black,24,win,90.66666666666667,0,103.99999999999999,0,88.33333333333334,0,89.0,0,106.0,0,79.33333333333333,0,125.0,170.0,100.0,120.0,90.0,95.0
2011473313,leoperi99,1467,Politoed,Tentacruel,Ferrothorn,Latios,Gyarados,Kyurem-Black,Politoed,6,lose,90.66666666666667,0,103.99999999999999,0,88.33333333333334,0,89.0,0,106.0,0,79.33333333333333,0,90.0,75.0,75.0,90.0,100.0,70.0
2011623069,Franco J,1430,Lucario,Sigilyph,Skarmory,Gengar,Tyranitar,Gastrodon,Skarmory,45,win,79.66666666666667,0,88.33333333333333,0,87.99999999999999,0,95.83333333333333,0,79.5,0,77.83333333333334,0,65.0,80.0,140.0,40.0,70.0,70.0
2012096458,Gulchittious Boi,1312,Magnezone,Jirachi,Latios,Kyurem-Black,Garchomp,Reuniclus,Jirachi,29,win,98.83333333333333,0,104.16666666666667,0,94.16666666666667,0,114.16666666666666,0,93.33333333333334,0,82.83333333333334,0,100.0,100.0,100.0,100.0,100.0,100.0
2012405783,LeafStoned,1356,Chansey,Slowbro,Xatu,Donphan,Scizor,Rotom-Wash,Scizor,56,lose,103.33333333333333,0,78.33333333333333,0,85.33333333333333,0,75.0,0,83.66666666666666,0,62.66666666666667,0,70.0,130.0,100.0,55.0,80.0,65.0
2012408700,the great gazump,1536,Tyranitar,Landorus-Therian,Excadrill,Celebi,Keldeo,Scizor,Scizor,39,win,93.33333333333334,0,119.33333333333334,0,91.66666666666667,0,89.00000000000001,0,85.83333333333333,0,85.5,0,70.0,130.0,100.0,55.0,80.0,65.0
2012422974,BookofConke,1441,Kyurem-Black,Garchomp,Magnezone,Salamence,Scizor,Starmie,Scizor,30,win,88.0,0,118.33333333333333,0,95.83333333333334,0,99.16666666666667,0,85.0,0,89.5,0,70.0,130.0,100.0,55.0,80.0,65.0
2013167617,WeR#4Hay!,1568,Tyranitar,Alakazam,Latios,Ferrothorn,Landorus-Therian,Rotom-Wash,Landorus-Therian,13,lose,74.66666666666667,0,96.33333333333333,0,93.83333333333333,0,104.0,0,99.66666666666666,0,81.33333333333333,0,89.0,145.0,90.0,105.0,80.0,91.0
2013343789,jonathangamezr,1348,Gastrodon,Ferrothorn,Blissey,Gliscor,Tentacruel,Cofagrigus,Ferrothorn,30,lose,108.83333333333334,0,67.0,0,90.66666666666666,0,73.5,0,105.5,0,56.5,0,74.0,94.0,131.0,54.0,116.0,20.0
2013573349,Darkininha,1475,Tyranitar,Slowking,Amoonguss,Breloom,Donphan,Togekiss,Amoonguss,32,lose,90.66666666666667,0,98.99999999999999,0,92.49999999999999,0,86.66666666666666,0,87.50000000000001,0,53.5,0,114.0,85.0,70.0,85.0,80.0,30.0
2013677507,JeffIsGay69420,1359,Politoed,Tentacruel,Ferrothorn,Latios,Keldeo,Thundurus-Therian,Thundurus-Therian,24,win,82.33333333333334,0,84.33333333333333,0,85.16666666666667,0,104.66666666666667,0,102.66666666666666,0,84.83333333333333,0,79.0,105.0,70.0,145.0,80.0,101.0
2013748020,Coronet077,1364,Volcarona,Breloom,Starmie,Garchomp,Scizor,Dragonite,Garchomp,17,win,79.0,0,109.83333333333334,0,86.66666666666667,0,88.33333333333334,0,85.83333333333333,0,88.66666666666666,0,108.0,130.0,95.0,80.0,85.0,102.0
2014825245,Yokao893,1450,Ninetales,Victini,Xatu,Cresselia,Excadrill,Chansey,Ninetales,9,lose,119.66666666666666,0,76.83333333333333,0,71.66666666666667,0,72.66666666666666,0,95.0,0,86.33333333333333,0,73.0,76.0,75.0,81.0,100.0,100.0
2014977861,Drag_My_Mag,1321,Kyurem-Black,Garchomp,Magnezone,Salamence,Scizor,Starmie,Scizor,13,win,88.0,0,118.33333333333333,0,95.83333333333334,0,99.16666666666667,0,85.0,0,89.5,0,70.0,130.0,100.0,55.0,80.0,65.0
2015014211,bc sciz killer,1621,Skarmory,Gengar,Kyurem-Black,Garchomp,Latios,Scizor,Skarmory,20,win,84.66666666666667,0,110.83333333333334,0,95.83333333333333,0,92.50000000000001,0,84.99999999999999,0,92.0,0,65.0,80.0,140.0,40.0,70.0,70.0
2015204648,mikasas bf,1436,Magnezone,Reuniclus,Gliscor,Forretress,Blissey,Celebi,Magnezone,5,lose,114.16666666666667,0,71.66666666666667,0,94.16666666666667,0,89.16666666666667,0,90.83333333333333,0,63.33333333333333,0,70.0,70.0,115.0,130.0,90.0,60.0
2015416570,NUJS Shore,1384,Abomasnow,Volcarona,Empoleon,Mamoswine,Starmie,Kyurem,Abomasnow,33,win,92.33333333333333,0,95.50000000000001,0,80.5,0,106.33333333333334,0,87.66666666666667,0,85.0,0,90.0,92.0,75.0,92.0,85.0,60.0
2015945031,BookofConke,1540,Kyurem-Black,Garchomp,Magnezone,Salamence,Scizor,Starmie,Kyurem-Black,20,lose,88.0,0,118.33333333333333,0,95.83333333333334,0,99.16666666666667,0,85.0,0,89.5,0,125.0,170.0,100.0,120.0,90.0,95.0
2015951063,BookofConke,1509,Kyurem-Black,Garchomp,Magnezone,Salamence,Scizor,Starmie,Kyurem-Black,15,win,88.0,0,118.33333333333333,0,95.83333333333334,0,99.16666666666667,0,85.0,0,89.5,0,125.0,170.0,100.0,120.0,90.0,95.0
2015976425,skarmgood,1431,Tyranitar,Conkeldurr,Rotom-Wash,Excadrill,Slowbro,Latios,Conkeldurr,9,lose,90.0,0,106.5,0,93.66666666666666,0,89.16666666666667,0,87.83333333333333,0,70.0,0,105.0,140.0,95.0,55.0,65.0,45.0
2016350163,A Welcome Guest,1330,Politoed,Floatzel,Thundurus-Therian,Landorus-Therian,Keldeo,Ferrothorn,Ferrothorn,24,win,84.66666666666666,0,99.33333333333334,0,85.16666666666666,0,101.33333333333333,0,86.0,0,84.16666666666667,0,74.0,94.0,131.0,54.0,116.0,20.0
2016561649,will098,1435,Terrakion,Latios,Landorus-Therian,Politoed,Jirachi,Ferrothorn,Landorus-Therian,30,lose,87.33333333333333,0,105.50000000000001,0,94.33333333333333,0,91.83333333333334,0,99.33333333333333,0,83.16666666666666,0,89.0,145.0,90.0,105.0,80.0,91.0
2016693586,yusei38,1346,Politoed,Skarmory,Espeon,Kyurem-Black,Blissey,Jolteon,Kyurem-Black,28,lose,110.83333333333333,0,77.5,0,74.16666666666667,0,94.16666666666667,0,97.5,0,88.33333333333334,0,125.0,170.0,100.0,120.0,90.0,95.0
2016733125,houkago stride,1335,Hippowdon,Excadrill,Terrakion,Celebi,Scizor,Rotom-Wash,Rotom-Wash,38,lose,88.16666666666666,0,111.83333333333334,0,95.83333333333334,0,75.0,0,85.66666666666666,0,82.33333333333333,0,50.0,65.0,107.0,105.0,107.0,86.0
2017597306,Arsenic is Good,1444,Politoed,Ferrothorn,Tentacruel,Starmie,Latios,Tornadus,Politoed,39,lose,77.16666666666667,0,86.5,0,84.33333333333333,0,96.5,0,101.83333333333333,0,87.66666666666667,0,90.0,75.0,75.0,90.0,100.0,70.0
2017896319,Fantasy Lemons,1289,Tyranitar,Landorus-Therian,Garchomp,Rotom-Wash,Jirachi,Keldeo,Landorus-Therian,58,win,89.66666666666667,0,107.66666666666667,0,98.66666666666667,0,102.33333333333334,0,93.66666666666667,0,91.33333333333333,0,89.0,145.0,90.0,105.0,80.0,91.0
2018345058,Stoonley,1339,Jirachi,Magnezone,Kyurem-Black,Latios,Garchomp,Reuniclus,Jirachi,25,lose,98.83333333333333,0,104.16666666666667,0,94.16666666666666,0,114.16666666666666,0,93.33333333333334,0,82.83333333333333,0,100.0,100.0,100.0,100.0,100.0,100.0
2018997975,Darkininha,1306,Cloyster,Latios,Keldeo,Scizor,Breloom,Garchomp,Scizor,18,win,76.5,0,107.83333333333334,0,104.16666666666666,0,89.83333333333333,0,78.33333333333333,0,87.5,0,70.0,130.0,100.0,55.0,80.0,65.0
2019431215,Jellium,1414,Garchomp,Volcarona,Dragonite,Breloom,Starmie,Scizor,Garchomp,24,win,79.0,0,109.83333333333334,0,86.66666666666667,0,88.33333333333334,0,85.83333333333333,0,88.66666666666667,0,108.0,130.0,95.0,80.0,85.0,102.0
2019440676,WeR#4Hay!,1449,Tyranitar,Alakazam,Latios,Ferrothorn,Landorus-Therian,Rotom-Wash,Rotom-Wash,57,win,74.66666666666667,0,96.33333333333333,0,93.83333333333333,0,104.0,0,99.66666666666666,0,81.33333333333333,0,50.0,65.0,107.0,105.0,107.0,86.0
2019444434,CroCoeur,1394,Politoed,Vaporeon,Celebi,Ferrothorn,Latios,Jirachi,Politoed,33,win,95.66666666666667,0,87.33333333333333,0,91.0,0,97.33333333333334,0,103.5,0,77.50000000000001,0,90.0,75.0,75.0,90.0,100.0,70.0
2019670909,nidiedi,1406,Tyranitar,Skarmory,Gastrodon-East,Reuniclus,Alakazam,Gliscor,Skarmory,27,win,86.0,0,84.5,0,93.83333333333333,0,88.66666666666667,0,82.83333333333333,0,69.16666666666666,0,65.0,80.0,140.0,40.0,70.0,70.0
2019742717,sniping bwvcs,1470,Hippowdon,Heatran,Forretress,Celebi,Tyranitar,Rotom-Wash,Tyranitar,39,lose,87.33333333333333,0,98.5,0,113.5,0,93.0,0,90.83333333333334,0,68.5,0,100.0,134.0,110.0,95.0,100.0,61.0
2019745074,magialice,1373,Politoed,Keldeo,Excadrill,Azumarill,Latios,Ferrothorn,Excadrill,55,lose,90.83333333333333,0,86.00000000000001,0,86.0,0,83.83333333333334,0,93.5,0,74.33333333333333,0,110.0,135.0,60.0,50.0,65.0,88.0
2020872206,ILoveChamoy,1336,Volcarona,Dragonite,Terrakion,Jirachi,Kyurem-Black,Starmie,Jirachi,41,lose,92.0,0,111.33333333333333,0,89.16666666666669,0,104.50000000000001,0,95.00000000000001,0,99.66666666666667,0,100.0,100.0,100.0,100.0,100.0,100.0
2021047095,bwvc six,1412,Hippowdon,Ferrothorn,Magnezone,Latios,Excadrill,Reuniclus,Hippowdon,55,win,92.0,0,94.33333333333333,0,96.5,0,92.83333333333333,0,89.66666666666666,0,59.166666666666664,0,108.0,112.0,118.0,68.0,72.0,47.0
2023862073,leoperi99,1548,Abomasnow,Donphan,Kyurem,Slowking,Skarmory,Latios,Abomasnow,45,win,90.83333333333331,0,97.83333333333333,0,97.5,0,92.00000000000001,0,87.5,0,69.16666666666667,0,90.0,92.0,75.0,92.0,85.0,60.0
2024126333,Dovahhkiin64,1293,Krookodile,Keldeo,Volcarona,Ferrothorn,Excadrill,Dragonite,Ferrothorn,26,win,91.0,0,101.99999999999999,0,85.16666666666666,0,88.83333333333334,0,91.0,0,81.33333333333333,0,74.0,94.0,131.0,54.0,116.0,20.0
2024563596,DJ CRIB DEF,1453,Landorus-Therian,Garchomp,Jirachi,Latios,Cloyster,Breloom,Landorus-Therian,27,lose,81.16666666666667,0,115.0,0,104.16666666666667,0,93.33333333333334,0,80.0,0,90.5,0,89.0,145.0,90.0,105.0,80.0,91.0
2024620776,JesusKun69,1380,Shedinja,Xatu,Politoed,Starmie,Garchomp,Landorus-Therian,Starmie,26,win,68.83333333333333,0,98.33333333333334,0,76.66666666666666,0,83.33333333333333,0,74.99999999999999,0,85.5,0,60.0,75.0,85.0,100.0,85.0,115.0
2024622521,minutemaid13,1381,Virizion,Gengar,Jirachi,Breloom,Hydreigon,Landorus-Therian,Gengar,29,win,81.99999999999999,0,105.83333333333334,0,82.0,0,101.66666666666667,0,89.0,0,96.16666666666667,0,60.0,65.0,60.0,130.0,75.0,110.0
2025655598,irgendwasmitmeeem,1393,Politoed,Starmie,Keldeo,Latios,Tornadus,Ferrothorn,Politoed,21,win,79.0,0,86.83333333333334,0,88.5,0,104.66666666666667,0,96.83333333333333,0,89.0,0,90.0,75.0,75.0,90.0,100.0,70.0
2025666687,Excaliburn88tests,1428,Ninetales,Heatran,Excadrill,Zapdos,Xatu,Scizor,Ninetales,7,win,83.16666666666667,0,99.33333333333333,0,82.66666666666667,0,89.33333333333334,0,85.16666666666667,0,87.49999999999999,0,73.0,76.0,75.0,81.0,100.0,100.0
2026338624,Charliezard7,1404,Dragonite,Xatu,Skarmory,Gyarados,Thundurus-Therian,Honchkrow,Thundurus-Therian,37,win,82.50000000000001,0,107.33333333333333,0,84.33333333333333,0,90.83333333333333,0,78.66666666666667,0,83.0,0,79.0,105.0,70.0,145.0,80.0,101.0
2027008321,sniping bwvcs,1449,Chansey,Cresselia,Ninetales,Volcarona,Donphan,Heatran,Ninetales,43,win,118.16666666666667,0,70.16666666666666,0,81.83333333333333,0,86.0,0,101.00000000000001,0,77.0,0,73.0,76.0,75.0,81.0,100.0,100.0
2027081227,happyhitbox,1303,Jirachi,Politoed,Mamoswine,Tentacruel,Salamence,Rotom-Wash,Mamoswine,50,win,87.5,0,95.83333333333333,0,84.5,0,92.5,0,94.5,0,89.33333333333334,0,110.0,130.0,80.0,70.0,60.0,80.0
2027205583,BWVC Blaise2,1424,Garchomp,Slowbro,Blissey,Scizor,Breloom,Landorus-Therian,Breloom,25,lose,112.83333333333334,0,103.33333333333334,0,80.83333333333333,0,79.16666666666666,0,86.66666666666667,0,68.83333333333333,0,60.0,130.0,80.0,60.0,60.0,70.0
2027216460,Coronet077,1404,Politoed,Ferrothorn,Tentacruel,Latios,Keldeo,Thundurus-Therian,Ferrothorn,18,win,82.33333333333334,0,84.33333333333333,0,85.16666666666667,0,104.66666666666667,0,102.66666666666666,0,84.83333333333333,0,74.0,94.0,131.0,54.0,116.0,20.0
2027810877,BWVC broken,1331,Rotom-Wash,Landorus-Therian,Jirachi,Tyranitar,Latios,Garchomp,Garchomp,43,win,87.83333333333333,0,110.66666666666667,0,96.99999999999999,0,102.5,0,97.0,0,91.66666666666667,0,108.0,130.0,95.0,80.0,85.0,102.0
2027833063,bwvc ghosted,1373,Alakazam,Skarmory,Tyranitar,Mamoswine,Jellicent,Excadrill,Skarmory,25,lose,90.0,0,98.16666666666667,0,84.16666666666667,0,79.16666666666666,0,80.83333333333333,0,79.83333333333333,0,65.0,80.0,140.0,40.0,70.0,70.0
2027903220,sniping bwvcs,1313,Tyranitar,Keldeo,Landorus-Therian,Rotom-Wash,Excadrill,Celebi,Landorus-Therian,21,win,90.00000000000001,0,108.5,0,92.83333333333333,0,97.33333333333334,0,90.33333333333333,0,89.0,0,89.0,145.0,90.0,105.0,80.0,91.0
2028166137,Coronet077,1313,Politoed,Ferrothorn,Tentacruel,Latios,Keldeo,Thundurus-Therian,Latios,42,win,82.33333333333334,0,84.33333333333333,0,85.16666666666667,0,104.66666666666667,0,102.66666666666666,0,84.83333333333333,0,80.0,90.0,80.0,130.0,110.0,110.0
2028638212,seanb143,1288,Heatran,Jellicent,Haxorus,Forretress,Abomasnow,Rotom-Wash,Rotom-Wash,33,win,80.33333333333333,0,90.66666666666666,0,98.0,0,88.66666666666667,0,88.83333333333333,0,70.0,0,50.0,65.0,107.0,105.0,107.0,86.0
2028773279,dr.jeanman123,1451,Landorus-Therian,Excadrill,Bronzong,Heatran,Cresselia,Keldeo,Bronzong,2,lose,94.66666666666667,0,100.16666666666667,0,97.0,0,94.66666666666667,0,97.83333333333334,0,80.33333333333333,0,67.0,89.0,116.0,79.0,116.0,33.0
2028814257,affksl1,1436,Dragonite,Mamoswine,Magnezone,Scizor,Garchomp,Latios,Dragonite,24,lose,88.16666666666666,0,114.0,0,94.16666666666666,0,94.16666666666667,0,87.5,0,82.83333333333333,0,91.0,134.0,95.0,100.0,100.0,80.0
2029013597,Croaset,1325,Politoed,Tentacruel,Toxicroak,Reuniclus,Chansey,Skarmory,Politoed,23,win,112.99999999999999,0,66.83333333333333,0,70.83333333333334,0,76.0,0,90.83333333333334,0,67.5,0,90.0,75.0,75.0,90.0,100.0,70.0
2029529731,magialice,1386,Politoed,Keldeo,Excadrill,Azumarill,Latios,Ferrothorn,Excadrill,33,lose,90.83333333333333,0,86.00000000000001,0,86.0,0,83.83333333333334,0,93.5,0,74.33333333333333,0,110.0,135.0,60.0,50.0,65.0,88.0
2029576347,magialice,1373,Politoed,Keldeo,Excadrill,Azumarill,Latios,Ferrothorn,Excadrill,55,lose,90.83333333333333,0,86.00000000000001,0,86.0,0,83.83333333333334,0,93.5,0,74.33333333333333,0,110.0,135.0,60.0,50.0,65.0,88.0
2029722981,heitorbijusedi,1272,Ferrothorn,Starmie,Landorus-Therian,Latios,Heatran,Dragonite,Landorus-Therian,25,win,80.83333333333334,0,104.66666666666666,0,97.83333333333333,0,103.16666666666669,0,99.50000000000001,0,82.16666666666666,0,89.0,145.0,90.0,105.0,80.0,91.0
2029923932,el janitor,1381,Mamoswine,Abomasnow,Forretress,Kyurem-Black,Breloom,Mandibuzz,Mamoswine,10,win,94.99999999999999,0,112.83333333333333,0,96.66666666666667,0,76.16666666666667,0,75.0,0,70.83333333333333,0,110.0,130.0,80.0,70.0,60.0,80.0
2029931401,sniping bwvcs,1631,Tyranitar,Keldeo,Landorus-Therian,Rotom-Wash,Excadrill,Celebi,Rotom-Wash,8,lose,90.00000000000001,0,108.5,0,92.83333333333333,0,97.33333333333334,0,90.33333333333333,0,89.0,0,50.0,65.0,107.0,105.0,107.0,86.0
2030372561,SupplementaryDisco,1363,Haxorus,Terrakion,Gyarados,Ferrothorn,Jirachi,Dusclops,Jirachi,5,lose,79.33333333333334,0,110.83333333333334,0,103.33333333333334,0,67.66666666666667,0,101.0,0,71.83333333333334,0,100.0,100.0,100.0,100.0,100.0,100.0
2030379003,Franco J,1333,Lucario,Skarmory,Gengar,Gastrodon,Tyranitar,Sigilyph,Tyranitar,28,lose,79.66666666666667,0,88.33333333333334,0,88.0,0,95.83333333333334,0,79.49999999999999,0,77.83333333333333,0,100.0,134.0,110.0,95.0,100.0,61.0
2030908389,sniping bwvcs,1689,Tyranitar,Keldeo,Landorus-Therian,Rotom-Wash,Excadrill,Celebi,Keldeo,25,win,90.00000000000001,0,108.5,0,92.83333333333333,0,97.33333333333334,0,90.33333333333333,0,89.0,0,91.0,72.0,90.0,129.0,90.0,108.0
2030946025,Rinamarokirurai!,1334,Tyranitar,Gliscor,Ferrothorn,Magnezone,Latios,Terrakion,Ferrothorn,15,lose,81.66666666666667,0,102.0,0,108.5,0,87.66666666666667,0,96.83333333333333,0,75.66666666666666,0,74.0,94.0,131.0,54.0,116.0,20.0
